entry_id,project_name,source_file,source_reference,lemma_display,ehn_spoken_form,msn_headword,msn_poetic_form,classical_citation_form,part_of_speech,register,register_suggestion,variety,gloss_en,gloss_es,root_family,source_confidence,speaker_validation_status,editorial_status,forms_json,etymology,parser,notes_internal,notes_public
kw::chiknaui::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::chiknaui::sense-1,chiknaui,,chiknaui,,,num,,Needs_review,Central Huasteca Nahuatl,nine in number.,,,high,unreviewed,imported_raw,"[{""form"":""se"",""tags"":[""canonical""],""variety"":""Central Huasteca Nahuatl""}]",,kaikki_unified,,
kw::chikueyi::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::chikueyi::sense-1,chikueyi,,chikueyi,,,num,,Needs_review,Central Huasteca Nahuatl,eight in number.,,,high,unreviewed,imported_raw,"[{""form"":""se"",""tags"":[""canonical""],""variety"":""Central Huasteca Nahuatl""}]",,kaikki_unified,,
kw::matlaktli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::matlaktli::sense-1,matlaktli,,matlaktli,,,num,,Needs_review,Central Huasteca Nahuatl,ten in number.,,,high,unreviewed,imported_raw,"[{""form"":""se"",""tags"":[""canonical""],""variety"":""Central Huasteca Nahuatl""}]",,kaikki_unified,,
kw::chamantli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::chamantli::sense-1,chamantli,,chamantli,,,noun,,Needs_review,Central Huasteca Nahuatl,sprout.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::chalauitli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::chalauitli::sense-1,chalauitli,,chalauitli,,,noun,,Needs_review,Central Huasteca Nahuatl,chalahuite,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::chapopojtli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::chapopojtli::sense-1,chapopojtli,,chapopojtli,,,noun,,Needs_review,Central Huasteca Nahuatl,"fuel, asphalt.",,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kuitla::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kuitla::sense-1,kuitla,,kuitla,,,noun,,Needs_review,Central Huasteca Nahuatl,shit.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kuitlatl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kuitlatl::sense-1,kuitlatl,,kuitlatl,,,noun,,Needs_review,Central Huasteca Nahuatl,shit.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kuitlatl::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kuitlatl::sense-2,kuitlatl,kuitlatl,kuitlatl,,,noun,,EHN_colloquial,Eastern Huasteca Nahuatl,shit.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::xamili::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xamili::sense-1,xamili,,xamili,,,noun,,Needs_review,Central Huasteca Nahuatl,sweet corn tamale.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::tiopan::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tiopan::sense-1,tiopan,,tiopan,,,noun,,Needs_review,Central Huasteca Nahuatl,"church, temple.",,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kokox::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kokox::sense-1,kokox,,kokox,,,noun,,Needs_review,Central Huasteca Nahuatl,coconut,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::xijtomatl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xijtomatl::sense-1,xijtomatl,,xijtomatl,,,noun,,Needs_review,Central Huasteca Nahuatl,tomato,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::koatlajtli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::koatlajtli::sense-1,koatlajtli,,koatlajtli,,,noun,,Needs_review,Central Huasteca Nahuatl,fruit,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::koatlajkayotl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::koatlajkayotl::sense-1,koatlajkayotl,,koatlajkayotl,,,noun,,Needs_review,Central Huasteca Nahuatl,chayote,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::akaxilotl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::akaxilotl::sense-1,akaxilotl,,akaxilotl,,,noun,,Needs_review,Central Huasteca Nahuatl,yuca,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::chalauijtli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::chalauijtli::sense-1,chalauijtli,,chalauijtli,,,noun,,Needs_review,Central Huasteca Nahuatl,chalahuite.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kajtsotl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kajtsotl::sense-1,kajtsotl,,kajtsotl,,,noun,,Needs_review,Central Huasteca Nahuatl,jicama.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::ayoktli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ayoktli::sense-1,ayoktli,,ayoktli,,,noun,,Needs_review,Central Huasteca Nahuatl,pumpkin.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::eyoktli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::eyoktli::sense-1,eyoktli,,eyoktli,,,noun,,Needs_review,Central Huasteca Nahuatl,pumpkin,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::elefantemej::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::elefantemej::sense-1,elefantemej,,elefantemej,,,noun,,Needs_review,Central Huasteca Nahuatl,plural of elefante,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::masakoatl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::masakoatl::sense-1,masakoatl,,masakoatl,,,noun,,Needs_review,Central Huasteca Nahuatl,mazacuata.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::pionakatl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::pionakatl::sense-1,pionakatl,,pionakatl,,,noun,,Needs_review,Central Huasteca Nahuatl,chicken meat.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::uejpol::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::uejpol::sense-1,uejpol,,uejpol,,,noun,,Needs_review,Central Huasteca Nahuatl,sister-in-low.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::tiota::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tiota::sense-1,tiota,,tiota,,,noun,,Needs_review,Central Huasteca Nahuatl,god father.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::ueyinana::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ueyinana::sense-1,ueyinana,,ueyinana,,,noun,,Needs_review,Central Huasteca Nahuatl,grand mother.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::ueyitata::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ueyitata::sense-1,ueyitata,,ueyitata,,,noun,,Needs_review,Central Huasteca Nahuatl,grand father.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::uampo::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::uampo::sense-1,uampo,,uampo,,,noun,,Needs_review,Central Huasteca Nahuatl,neibor.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::ajoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ajoli::sense-1,ajoli,,ajoli,,,noun,,Needs_review,Central Huasteca Nahuatl,sesame.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::nextamali::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::nextamali::sense-1,nextamali,,nextamali,,,noun,,Needs_review,Central Huasteca Nahuatl,nixtamal.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::tlatsi::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlatsi::sense-1,tlatsi,,tlatsi,,,noun,,Needs_review,Central Huasteca Nahuatl,uncle.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::aui::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::aui::sense-1,aui,,aui,,,noun,,Needs_review,Central Huasteca Nahuatl,aunt,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::ikni::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ikni::sense-1,ikni,,ikni,,,noun,,Needs_review,Central Huasteca Nahuatl,brother.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::uelti::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::uelti::sense-1,uelti,,uelti,,,noun,,Needs_review,Central Huasteca Nahuatl,sister.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::tiokone::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tiokone::sense-1,tiokone,,tiokone,,,noun,,Needs_review,Central Huasteca Nahuatl,god son.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::siuatiokone::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::siuatiokone::sense-1,siuatiokone,,siuatiokone,,,noun,,Needs_review,Central Huasteca Nahuatl,god daughter.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::okixkonetl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::okixkonetl::sense-1,okixkonetl,,okixkonetl,,,noun,,Needs_review,Central Huasteca Nahuatl,baby boy.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::siuatotoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::siuatotoli::sense-1,siuatotoli,,siuatotoli,,,noun,,Needs_review,Central Huasteca Nahuatl,turkey hen.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kaxitl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kaxitl::sense-1,kaxitl,,kaxitl,,,noun,,Needs_review,Central Huasteca Nahuatl,stewpot.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kaxani::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kaxani::sense-1,kaxani,,kaxani,,,verb,,Needs_review,Central Huasteca Nahuatl,"to loosen, to slack off.",,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::maamali::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::maamali::sense-1,maamali,,maamali,,,noun,,Needs_review,Central Huasteca Nahuatl,rebozo.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::machkonetl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::machkonetl::sense-1,machkonetl,,machkonetl,,,noun,,Needs_review,Central Huasteca Nahuatl,cousin.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::makuilpa::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::makuilpa::sense-1,makuilpa,,makuilpa,,,adv,,Needs_review,Central Huasteca Nahuatl,five times.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::makixtli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::makixtli::sense-1,makixtli,,makixtli,,,noun,,Needs_review,Central Huasteca Nahuatl,"pardon, mercy.",,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::majmajtli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::majmajtli::sense-1,majmajtli,,majmajtli,,,noun,,Needs_review,Central Huasteca Nahuatl,fright.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::makili::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::makili::sense-1,makili,,makili,,,verb,,Needs_review,Central Huasteca Nahuatl,to hit.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::tlaxkalchiua::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlaxkalchiua::sense-1,tlaxkalchiua,,tlaxkalchiua,,,verb,,Needs_review,Central Huasteca Nahuatl,to make tortillas.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::ichkatlapiyali::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ichkatlapiyali::sense-1,ichkatlapiyali,,ichkatlapiyali,,,noun,,Needs_review,Central Huasteca Nahuatl,Sheep.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::toktli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::toktli::sense-1,toktli,,toktli,,,noun,,Needs_review,Central Huasteca Nahuatl,plant,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kauayoj::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kauayoj::sense-1,kauayoj,,kauayoj,,,noun,,Needs_review,Central Huasteca Nahuatl,horse.,,,high,unreviewed,imported_raw,[],From Spanish caballo.,kaikki_unified,,
kw::amatlajkuiloli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::amatlajkuiloli::sense-1,amatlajkuiloli,,amatlajkuiloli,,,noun,,Needs_review,Central Huasteca Nahuatl,archive,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::amatlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::amatlajtoli::sense-1,amatlajtoli,,amatlajtoli,,,noun,,Needs_review,Central Huasteca Nahuatl,testament writing.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::paletaj::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::paletaj::sense-1,paletaj,,paletaj,,,noun,,Needs_review,Central Huasteca Nahuatl,"ice lolly, lollipop.",,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::tlakualoya::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlakualoya::sense-1,tlakualoya,,tlakualoya,,,noun,,Needs_review,Central Huasteca Nahuatl,restaurant.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::tlakuali::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlakuali::sense-1,tlakuali,,tlakuali,,,noun,,Needs_review,Central Huasteca Nahuatl,"food, meal.",,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::tlakestli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlakestli::sense-1,tlakestli,,tlakestli,,,noun,,Needs_review,Central Huasteca Nahuatl,"tramp, snare.",,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::tlakemitl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlakemitl::sense-1,tlakemitl,,tlakemitl,,,noun,,Needs_review,Central Huasteca Nahuatl,blanket.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::tlalkamojtli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlalkamojtli::sense-1,tlalkamojtli,,tlalkamojtli,,,noun,,Needs_review,Central Huasteca Nahuatl,Sweat potato.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::lalaxasetl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::lalaxasetl::sense-1,lalaxasetl,,lalaxasetl,,,noun,,Needs_review,Central Huasteca Nahuatl,Orange ice cream.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::chokolasetl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::chokolasetl::sense-1,chokolasetl,,chokolasetl,,,noun,,Needs_review,Central Huasteca Nahuatl,Chocolate ice cream.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::koatele::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::koatele::sense-1,koatele,,koatele,,,noun,,Needs_review,Central Huasteca Nahuatl,"cock, rooster.",,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::matlaktli-uan-se::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::matlaktli uan se::sense-1,matlaktli uan se,,matlaktli uan se,,,num,,Needs_review,Central Huasteca Nahuatl,eleven.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::matlaktli-uan-ome::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::matlaktli uan ome::sense-1,matlaktli uan ome,,matlaktli uan ome,,,num,,Needs_review,Central Huasteca Nahuatl,twelve.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::matlaktli-uan-eyi::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::matlaktli uan eyi::sense-1,matlaktli uan eyi,,matlaktli uan eyi,,,num,,Needs_review,Central Huasteca Nahuatl,thirteen.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::matlaktli-uan-naui::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::matlaktli uan naui::sense-1,matlaktli uan naui,,matlaktli uan naui,,,num,,Needs_review,Central Huasteca Nahuatl,fourteen.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kaxtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kaxtoli::sense-1,kaxtoli,,kaxtoli,,,num,,Needs_review,Central Huasteca Nahuatl,fifteen.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kaxtoli-uan-se::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kaxtoli uan se::sense-1,kaxtoli uan se,,kaxtoli uan se,,,num,,Needs_review,Central Huasteca Nahuatl,sixteen.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kaxtoli-uan-ome::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kaxtoli uan ome::sense-1,kaxtoli uan ome,,kaxtoli uan ome,,,num,,Needs_review,Central Huasteca Nahuatl,seventeen.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kaxtoli-uan-naui::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kaxtoli uan naui::sense-1,kaxtoli uan naui,,kaxtoli uan naui,,,num,,Needs_review,Central Huasteca Nahuatl,nineteen.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kaxtoli-uan-eyi::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kaxtoli uan eyi::sense-1,kaxtoli uan eyi,,kaxtoli uan eyi,,,num,,Needs_review,Central Huasteca Nahuatl,eighteen.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::sempoali::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::sempoali::sense-1,sempoali,,sempoali,,,num,,Needs_review,Central Huasteca Nahuatl,twenty.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::japon-stlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::japonéstlajtoli::sense-1,japonéstlajtoli,,japonéstlajtoli,,,name,,Needs_review,Central Huasteca Nahuatl,Japanese language.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::mayatlahtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::mayatlahtoli::sense-1,mayatlahtoli,,mayatlahtoli,,,name,,Needs_review,Central Huasteca Nahuatl,Mayan language.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kich-tlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kichétlajtoli::sense-1,kichétlajtoli,,kichétlajtoli,,,name,,Needs_review,Central Huasteca Nahuatl,K'ich'e language.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::bribritlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::bribritlajtoli::sense-1,bribritlajtoli,,bribritlajtoli,,,name,,Needs_review,Central Huasteca Nahuatl,Bribri language.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::navajotlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::navajotlajtoli::sense-1,navajotlajtoli,,navajotlajtoli,,,name,,Needs_review,Central Huasteca Nahuatl,Navajo language.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::zulutlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::zulutlajtoli::sense-1,zulutlajtoli,,zulutlajtoli,,,name,,Needs_review,Central Huasteca Nahuatl,Zulu language.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::guaran-tlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::guaranítlajtoli::sense-1,guaranítlajtoli,,guaranítlajtoli,,,name,,Needs_review,Central Huasteca Nahuatl,Guaraní (language),,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::romanchetlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::romanchetlajtoli::sense-1,romanchetlajtoli,,romanchetlajtoli,,,name,,Needs_review,Central Huasteca Nahuatl,Romanch language.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kunatlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kunatlajtoli::sense-1,kunatlajtoli,,kunatlajtoli,,,name,,Needs_review,Central Huasteca Nahuatl,Kuna language.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::aimaratlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::aimaratlajtoli::sense-1,aimaratlajtoli,,aimaratlajtoli,,,name,,Needs_review,Central Huasteca Nahuatl,Aymara language.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::hebreotlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hebreotlajtoli::sense-1,hebreotlajtoli,,hebreotlajtoli,,,name,,Needs_review,Central Huasteca Nahuatl,Hebrew language.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::mexikatlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::mexikatlajtoli::sense-1,mexikatlajtoli,,mexikatlajtoli,,,name,,Needs_review,Central Huasteca Nahuatl,"Mexican language, Nahuatl.",,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::noruegotlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::noruegotlajtoli::sense-1,noruegotlajtoli,,noruegotlajtoli,,,name,,Needs_review,Central Huasteca Nahuatl,Norwegian language.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::mandar-ntlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::mandaríntlajtoli::sense-1,mandaríntlajtoli,,mandaríntlajtoli,,,name,,Needs_review,Central Huasteca Nahuatl,Chinese language.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::suajilitlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::suajilitlajtoli::sense-1,suajilitlajtoli,,suajilitlajtoli,,,name,,Needs_review,Central Huasteca Nahuatl,Swahili language.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::portugu-stlajtoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::portuguéstlajtoli::sense-1,portuguéstlajtoli,,portuguéstlajtoli,,,name,,Needs_review,Central Huasteca Nahuatl,Portuguese language.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::san-vicente-uan-granadinas::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::san vicente uan granadinas::sense-1,San Vicente uan Granadinas,,San Vicente uan Granadinas,,,name,,Needs_review,Central Huasteca Nahuatl,Saint Vincent and the Grenadines (a country in North America),,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::saint-kitts-uan-nevis::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::saint kitts uan nevis::sense-1,Saint Kitts uan Nevis,,Saint Kitts uan Nevis,,,name,,Needs_review,Central Huasteca Nahuatl,Saint Kitts and Nevis (a country in North America),,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::ouaatl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ouaatl::sense-1,ouaatl,,ouaatl,,,noun,,Needs_review,Central Huasteca Nahuatl,"sucar cane liquor, booze.",,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::kafej::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::kafej::sense-1,kafej,,kafej,,,noun,,Needs_review,Central Huasteca Nahuatl,coffee.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::eloatoli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::eloatoli::sense-1,eloatoli,,eloatoli,,,noun,,Needs_review,Central Huasteca Nahuatl,sweet corn atole.,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
